1.000000000000000000e+00,2.132119470910345171e+01,3.827774195766227572e-01,1.986674203068649547e+01,1.633840588486707712e-01,1.925046725222667021e+01,3.330825596402179900e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.132119470910345171e+01,3.827774195766227572e-01,1.986674203068649547e+01,1.633840588486707712e-01,1.925046725222667021e+01,3.330825596402179900e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.991638136849069696e+01,8.959086319425073608e-01,1.982896878541148311e+01,4.469788277794158049e-02,1.953157260220215719e+01,9.927588533406711546e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.063252666992399398e+01,4.830872933916219858e-01,2.018998746072321637e+01,3.530886131804752276e-02,2.034198691594707498e+01,1.459887220592997470e-01,3.000000000000000000e+00
1.000000000000000000e+00,2.182858345151866430e+01,3.445826333606295533e-01,2.024512752773852142e+01,5.547430434472473415e-01,1.908063842902587837e+01,8.027089177038135848e-01,4.000000000000000000e+00
1.000000000000000000e+00,2.258427613213225982e+01,6.490097560458508719e-01,1.951585389416308303e+01,1.078570565367654305e-01,1.907443384686125398e+01,6.960301504872331568e-01,5.000000000000000000e+00
1.000000000000000000e+00,2.225419031161871786e+01,6.015777832985110818e-01,2.045811970897272758e+01,5.519228966309798201e-01,1.954937023037632571e+01,1.679148401571152194e-01,6.000000000000000000e+00
1.000000000000000000e+00,2.196991450107859123e+01,9.888744604839433405e-01,1.983171925603864238e+01,3.903460779043970708e-01,1.883643597316099871e+01,5.361581581958346776e-01,7.000000000000000000e+00
1.000000000000000000e+00,2.171884702879076556e+01,8.506101444632109265e-01,1.958985951751670740e+01,4.699579351461831700e-01,1.781597035248549687e+01,7.969233932325224812e-01,8.000000000000000000e+00
1.000000000000000000e+00,2.177417397096223439e+01,2.561281890862020516e-01,2.048424621790217870e+01,1.015777896335603225e+00,1.930950231989578825e+01,1.064331646231562664e-02,9.000000000000000000e+00
1.000000000000000000e+00,2.221782073011126002e+01,6.066486704778659700e-01,1.844099595124823665e+01,1.232731987652504024e+00,1.810936141702442015e+01,8.376184323482007699e-01,1.000000000000000000e+01
1.000000000000000000e+00,2.191599274262965835e+01,8.658827742769044100e-01,1.992496560247267112e+01,9.853906306112136804e-01,1.846970468141098110e+01,5.909584344707027315e-01,1.100000000000000000e+01
1.000000000000000000e+00,2.234202209518582904e+01,5.435633835382454038e-01,1.982390923116248871e+01,7.773610248378832743e-01,1.870643999514751599e+01,5.035120717409951041e-01,1.200000000000000000e+01
1.000000000000000000e+00,2.215473722946112289e+01,1.737195011549795276e-01,1.975593434532635229e+01,1.784318835607059256e-02,1.875496297450454009e+01,5.996711219997540310e-01,1.300000000000000000e+01
1.000000000000000000e+00,2.185806591849710045e+01,7.800326472466224681e-01,1.923575487670382955e+01,1.136393259639074255e-01,1.891567961680907217e+01,2.559652548093025448e-01,1.400000000000000000e+01
1.000000000000000000e+00,2.136995181657450260e+01,3.825446633292323706e-01,2.031981419632139918e+01,1.004713071291727933e-01,1.776914075999167153e+01,1.249822642572948478e-01,1.500000000000000000e+01
0.000000000000000000e+00,1.899261500134048930e+01,9.397706741955377252e-01,1.980422746576543247e+01,5.004715085286693954e-01,2.063889373167867092e+01,1.307135088416980576e-02,1.600000000000000000e+01
1.000000000000000000e+00,2.153607514767609743e+01,9.930153469608993255e-01,1.986564403860863948e+01,2.421336274500845986e-02,1.857244455366011238e+01,2.874769192531198558e-01,1.700000000000000000e+01
1.000000000000000000e+00,2.167041532194906139e+01,5.816076742731294269e-01,1.937000478840153050e+01,1.076260238165708399e-01,1.846033384588311321e+01,1.204823986816738919e-02,1.800000000000000000e+01
1.000000000000000000e+00,2.230445388358656800e+01,7.716190916943957978e-01,2.130268022852193255e+01,1.899430744960624307e-01,1.841800541084882781e+01,1.000288151473591458e-01,1.900000000000000000e+01
1.000000000000000000e+00,2.263283594452049030e+01,1.633015908155900087e-01,1.960481976407475813e+01,3.191981570920700007e-01,2.005167709984540281e+01,2.907973718709019328e-01,2.000000000000000000e+01
1.000000000000000000e+00,2.291791919079143014e+01,7.036812663860941841e-01,2.017366896653052422e+01,1.674424012772987580e-01,1.937052073440218081e+01,6.232823680417178824e-01,2.100000000000000000e+01
1.000000000000000000e+00,2.219454037782171696e+01,8.854223421597125221e-02,2.053549666264419216e+01,2.885719482098664801e-01,1.958906264981563794e+01,2.479756691805267976e-01,2.200000000000000000e+01
1.000000000000000000e+00,2.198433418686129315e+01,6.181774563534555567e-01,2.004171070721065107e+01,3.032269284945059498e-02,1.793870262173872021e+01,4.778962731112290085e-01,2.300000000000000000e+01
1.000000000000000000e+00,2.153278565944345857e+01,1.742173710613175441e-01,2.011197451734660646e+01,2.077827629366478801e-01,1.844889893473821729e+01,5.984249756845256840e-01,2.400000000000000000e+01
1.000000000000000000e+00,2.136908040750304494e+01,4.431612678537654171e-01,2.064296463915002988e+01,4.588053316199257603e-01,1.976511311019550376e+01,5.732650652271336078e-01,2.500000000000000000e+01
