3.300000000000000000e+01,3.768381093255079861e+01,3.996196661500000212e-03,-2.764798399922500138e+01,4.694707574800000352e-03,2.045277633480999946e-01,2.514133693210000159e-02,0.000000000000000000e+00
8.500000000000000000e+01,4.098522159518019947e+01,1.141625369290000074e-02,-2.871763290018639836e+01,1.283377962129999932e-02,2.082042465354999872e-01,4.135209225079999884e-02,0.000000000000000000e+00
2.000000000000000000e+01,4.030204641428959889e+01,2.737819679199999905e-03,-2.834586808426900006e+01,3.339625570399999948e-03,4.160544878504000010e-01,3.521249749569999726e-02,1.000000000000000000e+00
2.200000000000000000e+01,4.050880169474579873e+01,3.299001610399999833e-03,-2.651363644353340021e+01,5.269241241999999929e-03,2.724197444543000057e-01,3.524999280990000206e-02,2.000000000000000000e+00
4.500000000000000000e+01,4.021777211074609681e+01,2.995824675100000004e-03,-2.637474486542539864e+01,3.750502298100000156e-03,3.149701365142000276e-01,3.152236336739999700e-02,3.000000000000000000e+00
2.000000000000000000e+00,4.013164623949670329e+01,4.480065196299999782e-03,-2.691926176127639891e+01,5.699647887799999708e-03,2.827628046314999977e-01,3.462452616350000095e-02,4.000000000000000000e+00
6.100000000000000000e+01,4.185723346818200241e+01,5.614456398200000191e-03,-2.774328301241530070e+01,9.070536864000000588e-03,2.851873913351999912e-01,4.780980249280000066e-02,5.000000000000000000e+00
5.300000000000000000e+01,4.189883026064649840e+01,5.732929135100000087e-03,-2.773712546733739970e+01,9.127061379399999813e-03,2.909375203799999809e-01,4.949390267229999973e-02,6.000000000000000000e+00
4.100000000000000000e+01,4.039414869760469884e+01,3.149700624100000047e-03,-2.650653288905940030e+01,5.209761364200000272e-03,2.730385987094000044e-01,3.599447063840000016e-02,7.000000000000000000e+00
9.600000000000000000e+01,4.178375943870109666e+01,4.314418102600000096e-03,-2.750929616869600025e+01,1.517406306730000043e-02,2.738171482025000270e-01,4.389543010380000249e-02,8.000000000000000000e+00
8.300000000000000000e+01,4.201247712617099950e+01,4.834009048500000245e-03,-2.781808753434760106e+01,8.110000890499999282e-03,2.940637634582000115e-01,4.309142312329999891e-02,9.000000000000000000e+00
7.100000000000000000e+01,4.178952007838770299e+01,5.493422562899999591e-03,-2.774957853420670162e+01,9.265457699299999364e-03,2.870730644130999876e-01,3.975456273119999662e-02,1.000000000000000000e+01
6.600000000000000000e+01,4.202728345733699911e+01,4.798266372199999803e-03,-2.780841054913300070e+01,8.147290894399999983e-03,2.899301266334999849e-01,4.676321562650000152e-02,1.100000000000000000e+01
5.300000000000000000e+01,4.174993924572640225e+01,4.247488367699999573e-03,-2.754143479308089937e+01,1.458991392879999995e-02,2.951374302636999847e-01,4.306560296789999770e-02,1.200000000000000000e+01
8.700000000000000000e+01,4.185672282884149809e+01,5.651576829500000107e-03,-2.773362343254069984e+01,9.043433665099999408e-03,2.692515935143999783e-01,4.718250817389999657e-02,1.300000000000000000e+01
2.700000000000000000e+01,4.170674074175600055e+01,4.615581155700000313e-03,-2.756301056293790097e+01,1.493713014200000015e-02,2.538793880001000147e-01,4.279735772200000260e-02,1.400000000000000000e+01
4.800000000000000000e+01,4.186441213648039650e+01,5.741648753700000218e-03,-2.774990236731450111e+01,9.233910179799999229e-03,2.532180375427999786e-01,4.359564773559999884e-02,1.500000000000000000e+01
2.900000000000000000e+01,4.174485532903519669e+01,4.149655641400000310e-03,-2.759825544443249967e+01,1.464183508469999936e-02,2.927958245946999938e-01,3.904429083770000197e-02,1.600000000000000000e+01
6.300000000000000000e+01,4.177008156149219786e+01,4.211792631499999655e-03,-2.753048243422090025e+01,1.464118956809999997e-02,2.651991115024999734e-01,4.120830994989999746e-02,1.700000000000000000e+01
4.300000000000000000e+01,4.184215779486620335e+01,5.619940878600000397e-03,-2.770090181056820100e+01,9.302420198100000426e-03,2.709868047362999910e-01,4.474925210229999811e-02,1.800000000000000000e+01
8.000000000000000000e+00,4.176154692252119816e+01,4.210213164800000012e-03,-2.758865953219590139e+01,1.490075396680000039e-02,3.090337476803999839e-01,4.071550288979999821e-02,1.900000000000000000e+01
2.100000000000000000e+01,4.188900534106200269e+01,5.562862450400000297e-03,-2.774659577593320137e+01,9.032126022899999301e-03,3.061003894936999981e-01,4.490418831600000160e-02,2.000000000000000000e+01
2.300000000000000000e+01,4.182073674613769754e+01,4.354792237400000390e-03,-2.752217975276069950e+01,1.469333438540000071e-02,2.788305072937999896e-01,3.963893571629999862e-02,2.100000000000000000e+01
5.300000000000000000e+01,4.202378357736090209e+01,4.459695270399999766e-03,-2.783292052988380050e+01,8.273738717299999879e-03,2.909969941482999922e-01,3.775207489889999962e-02,2.200000000000000000e+01
7.200000000000000000e+01,4.178883002519520318e+01,4.314666413399999984e-03,-2.754094687948260045e+01,1.474848502459999953e-02,1.830776429187999932e-01,4.531546148070000196e-02,2.300000000000000000e+01
1.000000000000000000e+02,4.177467661436750035e+01,4.527801787800000283e-03,-2.756688002880050092e+01,1.439022554270000080e-02,2.709866318942000252e-01,3.763263024050000211e-02,2.400000000000000000e+01
6.000000000000000000e+00,4.173155547967269996e+01,4.202922435299999600e-03,-2.752048934114349876e+01,1.467353151520000079e-02,3.024105882622999952e-01,4.414544447120000159e-02,2.500000000000000000e+01
9.200000000000000000e+01,4.188167768169469696e+01,5.533898537400000137e-03,-2.785179960833080060e+01,8.886637844400000624e-03,2.722516906206999820e-01,4.574783656640000334e-02,2.600000000000000000e+01
1.100000000000000000e+01,4.182386517084430011e+01,4.471973463899999758e-03,-2.755184241066410067e+01,1.448236578869999992e-02,2.850505530626999962e-01,3.999941674420000315e-02,2.700000000000000000e+01
7.500000000000000000e+01,4.204177645535180119e+01,4.647508015700000175e-03,-2.782216826590579828e+01,8.043813760600000001e-03,2.690615680349000005e-01,4.846976105280000058e-02,2.800000000000000000e+01
9.600000000000000000e+01,4.181368758018010112e+01,4.246833814100000291e-03,-2.754177751188629841e+01,1.425112464269999955e-02,2.986112077029999812e-01,4.392771773270000291e-02,2.900000000000000000e+01
7.300000000000000000e+01,4.174931198295139723e+01,4.264622621200000324e-03,-2.756257783506169901e+01,1.449396288800000078e-02,1.736189290936999974e-01,4.311811078640000183e-02,3.000000000000000000e+01
2.000000000000000000e+00,4.185266183393559913e+01,5.492311510499999633e-03,-2.777228886650339845e+01,8.885910643799999759e-03,3.319307826901000125e-01,4.462876152330000346e-02,3.100000000000000000e+01
1.000000000000000000e+02,4.197820726207849873e+01,4.507003550299999890e-03,-2.782580526664619924e+01,8.010577409299999771e-03,2.877400108391000022e-01,4.585085339440000268e-02,3.200000000000000000e+01
